timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
1520208000000,267.73,272.89,267.61,272.19,97307387,270.513881952251,287134,0.178,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
