timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
857088000000,79.25,79.875,79.0625,79.15625,2961200,,0,,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
