ts,source_url,instrument_id,symbol,root,expiry_code,venue,bid_px,bid_sz,bid_ts,ask_px,ask_sz,ask_ts,last_px,last_sz,last_ts,state,updated_at_iso,mid_px,spread_px,spread_bps
1763524518414,https://api.robinhood.com/marketdata/futures/quotes/v1/?ids=c4021dc3-bc5c-4252-a5b9-209572a1cb78%2C89641d90-dfdc-4642-99ee-d964c7900bc8%2C7070c4ec-7bde-4fb7-bef7-3fb474ff0bae%2C657075ee-fa1c-448b-8d81-d7053d429b40%2Cdad38b7a-daef-478b-b859-c5870c4d43e2%2Ca4a838a6-66f8-4ff8-98d9-8daf212da301%2Cffc17be6-559c-4a5a-828f-9d7fbb81d12f%2Cf5a35288-788b-4019-82ef-eed74b50725b%2C93755178-7456-40af-861d-d90e84683d66%2Cd7824c3f-6646-4775-8bdb-e72c4655b824%2C329ff464-b8dc-4093-96ef-6690e9be20fe%2C809d0d5a-67a1-4f45-88a3-c2c7b0182a47%2C95a375cb-00a1-4078-aab6-f1a56708cc29%2Cd0c5e50f-2647-4bbd-b361-b45625889055,89641D90-DFDC-4642-99EE-D964C7900BC8,/MNQZ25:XCME,/MNQ,Z25,XCME,24542.75,4,2025-11-19T03:55:18.116Z,24543.25,1,2025-11-19T03:55:18.116Z,24543,1,2025-11-19T03:55:18.113Z,active,2025-11-19T03:55:18.116Z,24543,0.5,0.20372407611131483519
