timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
1474243200000,214.13,214.88,213.03,213.41,80250490,213.9755283737208,246017,,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
