ts,source_url,instrument_id,symbol,root,expiry_code,venue,bid_px,bid_sz,bid_ts,ask_px,ask_sz,ask_ts,last_px,last_sz,last_ts,state,updated_at_iso,mid_px,spread_px,spread_bps
1764399509324,https://api.robinhood.com/marketdata/futures/quotes/v1/?ids=c4021dc3-bc5c-4252-a5b9-209572a1cb78%2C89641d90-dfdc-4642-99ee-d964c7900bc8%2C1783ea8a-3092-4e4f-82fb-a853186abd25%2C657075ee-fa1c-448b-8d81-d7053d429b40%2Cdc21b22b-cb27-4878-9328-1871ad5edf48%2C1c5e830f-4f1c-42d2-9ada-01fd62716d40%2Cffc17be6-559c-4a5a-828f-9d7fbb81d12f%2Cf5a35288-788b-4019-82ef-eed74b50725b%2C93755178-7456-40af-861d-d90e84683d66%2Cd7824c3f-6646-4775-8bdb-e72c4655b824%2C329ff464-b8dc-4093-96ef-6690e9be20fe%2Cb9295e07-efbe-49d1-8020-675624702b58%2Cb4daeb2e-ab77-4f22-b49e-ad0db4b14d40%2C7890b890-3d98-438b-9ef8-32cb8023caf1,D7824C3F-6646-4775-8BDB-E72C4655B824,/MYMZ25:XCBT,/MYM,Z25,XCBT,47738,2,2025-11-28T18:15:00.172Z,47745,1,2025-11-28T18:15:00.172Z,47745,1,2025-11-28T18:14:59.697Z,active,2025-11-28T18:15:00.172Z,47741.5,7,1.4662295906077521653
