ts,source_url,instrument_id,symbol,root,expiry_code,venue,bid_px,bid_sz,bid_ts,ask_px,ask_sz,ask_ts,last_px,last_sz,last_ts,state,updated_at_iso,mid_px,spread_px,spread_bps
1764399509323,https://api.robinhood.com/marketdata/futures/quotes/v1/?ids=9f15299b-c3ab-4495-b1c8-46acc4a302ce%2C365e3c43-661c-4ed6-a395-73847611a6d1%2Cd5ed2ccb-60a3-4b54-b204-0de21f2ca112%2Cdd2cf2b1-0fad-41da-a1f9-79a4efeb3c6f%2C55652d05-f6a2-4056-a804-5fda5fec18f6%2C1cf3e81a-b7e7-4354-8f98-1ac401be3e56%2C928bd65a-0be1-4ed7-a8a6-f9bfe5eeb11f%2Cf789db0a-86d9-41aa-9716-485aba92198e%2Ca9a4cc80-0ca2-47b7-9886-64b13fd790cc%2Cf6950dbb-bb0f-43f5-9432-5e814c1f1813%2Cfe80d63b-213f-4769-a714-4eedce1598f3%2C2e2f7356-3989-44a3-b2e6-79ff3828202d%2C849ca46a-8ffb-4bde-bcdd-d738492c2472,A9A4CC80-0CA2-47B7-9886-64B13FD790CC,/RTYZ25:XCME,/RTY,Z25,XCME,2500.6,3,2025-11-28T18:15:00.166Z,2501.1,3,2025-11-28T18:15:00.166Z,2501,1,2025-11-28T18:14:59.811Z,active,2025-11-28T18:15:00.166Z,2500.85,0.5,1.9993202311214187176
