timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
1320624000000,125.39,126.39,124.2,126.26,196617180,,0,,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
