timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
1697587200000,434.19,435.18,429.09,430.21,93559798,431.968279500956,690973,0.1949,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
