ts,source_url,instrument_id,symbol,root,expiry_code,venue,bid_px,bid_sz,bid_ts,ask_px,ask_sz,ask_ts,last_px,last_sz,last_ts,state,updated_at_iso,mid_px,spread_px,spread_bps
1763524518453,https://api.robinhood.com/marketdata/futures/quotes/v1/?ids=b80606ca-bf09-48a1-962c-c4fe0e302ace%2C2bde112c-78aa-4174-b7b8-e4f8b41b7429%2Cd5ed2ccb-60a3-4b54-b204-0de21f2ca112%2Cdd2cf2b1-0fad-41da-a1f9-79a4efeb3c6f%2C55652d05-f6a2-4056-a804-5fda5fec18f6%2C1cf3e81a-b7e7-4354-8f98-1ac401be3e56%2C928bd65a-0be1-4ed7-a8a6-f9bfe5eeb11f%2C4a1d5eae-d2b3-404b-8b49-3b75495ba4fa%2Ca9a4cc80-0ca2-47b7-9886-64b13fd790cc%2Cfa935fcd-f116-4f94-a1cb-02c6948ae6ba%2Cfe80d63b-213f-4769-a714-4eedce1598f3%2C2e2f7356-3989-44a3-b2e6-79ff3828202d%2C849ca46a-8ffb-4bde-bcdd-d738492c2472,DD2CF2B1-0FAD-41DA-A1F9-79A4EFEB3C6F,/MCDZ25:XCME,/MCD,Z25,XCME,0.7154,60,2025-11-19T03:54:40.479Z,0.7156,59,2025-11-19T03:54:40.660Z,0.7155,1,2025-11-19T03:53:54.003Z,active,2025-11-19T03:54:40.660Z,0.7155,0.0002,2.7952480782669461915
