symbol,instrumentId,productId,rootSymbol,contractType,tradeable,state,open,high,low,volume,previousClose,multiplier,tickSize,initialMargin,maintenanceMargin,overnightMaintenance,listingDate,expirationDate,settlementDate,lastTradeDate,createdAt,updatedAt
MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,57556,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,57613,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,57701,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,57920,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58089,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58195,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58261,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58377,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58449,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58618,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58770,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58881,6856.75,,,,,,,,,,,MESZ25,C4021DC3-BC5C-4252-A5B9-209572A1CB78,,,,,,6857.5,6867,6854.25,58947,6856.75,,,,,,,,,,,
