timestamp,open,high,low,close,volume,vwap,count,imp_vol,event_flags,tf,session,source_transport,source_url
1601337600000,333.97,334.77,331.6209,332.37,51531594,332.9973489691,193605,0.255,0,1d,rth,ws,wss://api.robinhood.com/marketdata/streaming/legend/
